Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,452235593,452235593,127225644,0
H3,2007,2007,2007,4,0,2,Export,381,Italy,ITA,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,328,328,3577,0
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,688,Serbia,SRB,1001,Wheat and meslin.,8,Weight in kilograms,3123270,3123270,1107539,0
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,703,Slovakia,SVK,1001,Wheat and meslin.,8,Weight in kilograms,20735850,20735850,6524037,0
H3,2007,2007,2007,4,0,2,Export,381,Italy,ITA,703,Slovakia,SVK,1001,Wheat and meslin.,8,Weight in kilograms,38529,38529,27159,0
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,705,Slovenia,SVN,1001,Wheat and meslin.,8,Weight in kilograms,1271700,1271700,282025,0
H3,2007,2007,2007,4,0,2,Export,381,Italy,ITA,705,Slovenia,SVN,1001,Wheat and meslin.,8,Weight in kilograms,9477,9477,2555,0
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,171144879,171144879,65881071,0
H3,2007,2007,2007,4,0,2,Export,381,Italy,ITA,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,271359,271359,195320,0
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,752,Sweden,SWE,1001,Wheat and meslin.,8,Weight in kilograms,1881849,1881849,412006,0
H3,2007,2007,2007,4,0,2,Export,381,Italy,ITA,752,Sweden,SWE,1001,Wheat and meslin.,8,Weight in kilograms,86019,86019,63259,0
H3,2007,2007,2007,4,0,2,Export,381,Italy,ITA,757,Switzerland,CHE,1001,Wheat and meslin.,8,Weight in kilograms,8362536,8362536,4363481,0
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,760,Syria,SYR,1001,Wheat and meslin.,8,Weight in kilograms,188800540,188800540,52904875,0
H3,2007,2007,2007,4,0,2,Export,381,Italy,ITA,788,Tunisia,TUN,1001,Wheat and meslin.,8,Weight in kilograms,68884230,68884230,44358103,0
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,13270170,13270170,6404752,0
H3,2007,2007,2007,4,0,2,Export,381,Italy,ITA,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,404366,404366,453676,0
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,804,Ukraine,UKR,1001,Wheat and meslin.,8,Weight in kilograms,56507586,56507586,12123338,0
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,826,United Kingdom,GBR,1001,Wheat and meslin.,8,Weight in kilograms,22508848,22508848,6084281,0
H3,2007,2007,2007,4,0,2,Export,381,Italy,ITA,826,United Kingdom,GBR,1001,Wheat and meslin.,8,Weight in kilograms,26567059,26567059,14173985,0
H3,2007,2007,2007,4,0,1,Import,381,Italy,ITA,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,645817743,645817743,226509223,0
H3,2007,2007,2007,4,0,2,Export,381,Italy,ITA,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,51554,51554,210844,0
H3,2007,2007,2007,4,0,1,Import,392,Japan,JPN,36,Australia,AUS,1001,Wheat and meslin.,8,Weight in kilograms,948250992,948250992,292031326,0
H3,2007,2007,2007,4,0,1,Import,392,Japan,JPN,124,Canada,CAN,1001,Wheat and meslin.,8,Weight in kilograms,1136261000,1136261000,384785927,0
H3,2007,2007,2007,4,0,1,Import,392,Japan,JPN,156,China,CHN,1001,Wheat and meslin.,8,Weight in kilograms,20088000,20088000,5071558,0
H3,2007,2007,2007,4,0,1,Import,392,Japan,JPN,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,3513000,3513000,1891286,0
H3,2007,2007,2007,4,0,2,Export,392,Japan,JPN,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,32645,32645,4417,6
H3,2007,2007,2007,4,0,1,Import,392,Japan,JPN,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,20000,20000,14991,0
H3,2007,2007,2007,4,0,1,Import,392,Japan,JPN,381,Italy,ITA,1001,Wheat and meslin.,8,Weight in kilograms,42002,42002,17237,6
H3,2007,2007,2007,4,0,1,Import,392,Japan,JPN,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,3166974112,3166974112,951161190,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,32,Argentina,ARG,1001,Wheat and meslin.,8,Weight in kilograms,199160,199160,144000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,40,Austria,AUT,1001,Wheat and meslin.,8,Weight in kilograms,15377768,15377768,5320000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,56,Belgium,BEL,1001,Wheat and meslin.,8,Weight in kilograms,43608,43608,27000,6
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,100,Bulgaria,BGR,1001,Wheat and meslin.,8,Weight in kilograms,4665000,4665000,1440000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,124,Canada,CAN,1001,Wheat and meslin.,8,Weight in kilograms,1090446,1090446,555000,6
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,196,Cyprus,CYP,1001,Wheat and meslin.,8,Weight in kilograms,10449965,10449965,4381000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,19935578,19935578,6721000,0
H3,2008,2008,2008,4,0,2,Export,376,Israel,ISR,268,Georgia,GEO,1001,Wheat and meslin.,8,Weight in kilograms,3583,3583,1000,6
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,92091764,92091764,37619000,6
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,300,Greece,GRC,1001,Wheat and meslin.,8,Weight in kilograms,42000,42000,26000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,344,"China, Hong Kong SAR",HKG,1001,Wheat and meslin.,8,Weight in kilograms,16626875,16626875,6241000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,348,Hungary,HUN,1001,Wheat and meslin.,8,Weight in kilograms,74489096,74489096,28018000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,381,Italy,ITA,1001,Wheat and meslin.,8,Weight in kilograms,804730,804730,576000,0
H3,2008,2008,2008,4,0,2,Export,376,Israel,ISR,400,Jordan,JOR,1001,Wheat and meslin.,8,Weight in kilograms,10122078,10122078,2356000,6
H3,2008,2008,2008,4,0,2,Export,376,Israel,ISR,404,Kenya,KEN,1001,Wheat and meslin.,8,Weight in kilograms,172662,172662,40000,6
H3,2008,2008,2008,4,0,2,Export,376,Israel,ISR,470,Malta,MLT,1001,Wheat and meslin.,8,Weight in kilograms,73381,73381,17000,6
H3,2008,2008,2008,4,0,2,Export,376,Israel,ISR,490,"Other Asia, nes",,1001,Wheat and meslin.,8,Weight in kilograms,198561,198561,46000,6
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,528,Netherlands,NLD,1001,Wheat and meslin.,8,Weight in kilograms,572313280,572313280,193584000,0
H3,2008,2008,2008,4,0,2,Export,376,Israel,ISR,528,Netherlands,NLD,1001,Wheat and meslin.,8,Weight in kilograms,215827,215827,50000,6
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,642,Romania,ROU,1001,Wheat and meslin.,8,Weight in kilograms,9210930,9210930,4448000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,7896964,7896964,2461000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,72000,72000,57000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,757,Switzerland,CHE,1001,Wheat and meslin.,8,Weight in kilograms,363402372,363402372,113031000,6
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,590908,590908,394000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,804,Ukraine,UKR,1001,Wheat and meslin.,8,Weight in kilograms,9526856,9526856,2804000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,826,United Kingdom,GBR,1001,Wheat and meslin.,8,Weight in kilograms,5486800,5486800,2086000,0
H3,2008,2008,2008,4,0,1,Import,376,Israel,ISR,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,406083089,406083089,137465000,6
H3,2008,2008,2008,4,0,2,Export,376,Israel,ISR,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,11482,11482,3000,6
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,8,Albania,ALB,1001,Wheat and meslin.,8,Weight in kilograms,28500,28500,15902,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,8,Albania,ALB,1001,Wheat and meslin.,8,Weight in kilograms,2528892,2528892,984224,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,12,Algeria,DZA,1001,Wheat and meslin.,8,Weight in kilograms,3000000,3000000,952417,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,36,Australia,AUS,1001,Wheat and meslin.,8,Weight in kilograms,36044356,36044356,23538991,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,36,Australia,AUS,1001,Wheat and meslin.,8,Weight in kilograms,576,576,2795,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,40,Austria,AUT,1001,Wheat and meslin.,8,Weight in kilograms,299705577,299705577,116882097,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,40,Austria,AUT,1001,Wheat and meslin.,8,Weight in kilograms,3704673,3704673,2627277,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,56,Belgium,BEL,1001,Wheat and meslin.,8,Weight in kilograms,4360331,4360331,4911979,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,56,Belgium,BEL,1001,Wheat and meslin.,8,Weight in kilograms,6460936,6460936,3920650,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,100,Bulgaria,BGR,1001,Wheat and meslin.,8,Weight in kilograms,8596890,8596890,2359177,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,100,Bulgaria,BGR,1001,Wheat and meslin.,8,Weight in kilograms,49151,49151,51557,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,112,Belarus,BLR,1001,Wheat and meslin.,8,Weight in kilograms,27430,27430,22427,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,124,Canada,CAN,1001,Wheat and meslin.,8,Weight in kilograms,486373361,486373361,237192124,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,124,Canada,CAN,1001,Wheat and meslin.,8,Weight in kilograms,4250,4250,9125,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,191,Croatia,HRV,1001,Wheat and meslin.,8,Weight in kilograms,3051992,3051992,949535,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,191,Croatia,HRV,1001,Wheat and meslin.,8,Weight in kilograms,3137850,3137850,1288492,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,196,Cyprus,CYP,1001,Wheat and meslin.,8,Weight in kilograms,3025576,3025576,973664,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,196,Cyprus,CYP,1001,Wheat and meslin.,8,Weight in kilograms,270793,270793,195720,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,203,Czechia,CZE,1001,Wheat and meslin.,8,Weight in kilograms,25396854,25396854,10598755,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,203,Czechia,CZE,1001,Wheat and meslin.,8,Weight in kilograms,4204,4204,2806,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,208,Denmark,DNK,1001,Wheat and meslin.,8,Weight in kilograms,16445599,16445599,8368610,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,233,Estonia,EST,1001,Wheat and meslin.,8,Weight in kilograms,2342,2342,672,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,246,Finland,FIN,1001,Wheat and meslin.,8,Weight in kilograms,6048633,6048633,1997470,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,1868452382,1868452382,740533537,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,24615707,24615707,15332835,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,519719033,519719033,193168737,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,47757804,47757804,27473445,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,300,Greece,GRC,1001,Wheat and meslin.,8,Weight in kilograms,79925966,79925966,52800278,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,300,Greece,GRC,1001,Wheat and meslin.,8,Weight in kilograms,5934554,5934554,5026901,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,348,Hungary,HUN,1001,Wheat and meslin.,8,Weight in kilograms,208812077,208812077,66687819,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,348,Hungary,HUN,1001,Wheat and meslin.,8,Weight in kilograms,5568,5568,1929,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,376,Israel,ISR,1001,Wheat and meslin.,8,Weight in kilograms,853680,853680,594541,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,392,Japan,JPN,1001,Wheat and meslin.,8,Weight in kilograms,580,580,4126,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,398,Kazakhstan,KAZ,1001,Wheat and meslin.,8,Weight in kilograms,216831447,216831447,112753781,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,400,Jordan,JOR,1001,Wheat and meslin.,8,Weight in kilograms,13128,13128,13118,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,422,Lebanon,LBN,1001,Wheat and meslin.,8,Weight in kilograms,957,957,1144,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,422,Lebanon,LBN,1001,Wheat and meslin.,8,Weight in kilograms,57606,57606,49501,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,428,Latvia,LVA,1001,Wheat and meslin.,8,Weight in kilograms,441,441,126,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,434,Libya,LBY,1001,Wheat and meslin.,8,Weight in kilograms,8992290,8992290,4673692,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,470,Malta,MLT,1001,Wheat and meslin.,8,Weight in kilograms,3002727,3002727,728075,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,484,Mexico,MEX,1001,Wheat and meslin.,8,Weight in kilograms,208636950,208636950,123584573,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,498,Rep. of Moldova,MDA,1001,Wheat and meslin.,8,Weight in kilograms,7981620,7981620,2009038,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,504,Morocco,MAR,1001,Wheat and meslin.,8,Weight in kilograms,14937000,14937000,5875071,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,528,Netherlands,NLD,1001,Wheat and meslin.,8,Weight in kilograms,8069632,8069632,3183309,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,528,Netherlands,NLD,1001,Wheat and meslin.,8,Weight in kilograms,11320079,11320079,7044090,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,616,Poland,POL,1001,Wheat and meslin.,8,Weight in kilograms,390250,390250,124067,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,620,Portugal,PRT,1001,Wheat and meslin.,8,Weight in kilograms,7643111,7643111,3411578,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,642,Romania,ROU,1001,Wheat and meslin.,8,Weight in kilograms,106337609,106337609,31238969,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,642,Romania,ROU,1001,Wheat and meslin.,8,Weight in kilograms,5757929,5757929,4134244,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,395448559,395448559,127113537,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,703,Slovakia,SVK,1001,Wheat and meslin.,8,Weight in kilograms,16065795,16065795,4724304,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,703,Slovakia,SVK,1001,Wheat and meslin.,8,Weight in kilograms,68918,68918,56499,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,705,Slovenia,SVN,1001,Wheat and meslin.,8,Weight in kilograms,3534210,3534210,921817,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,705,Slovenia,SVN,1001,Wheat and meslin.,8,Weight in kilograms,172049,172049,63569,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,123433076,123433076,79064456,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,2089497,2089497,895631,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,752,Sweden,SWE,1001,Wheat and meslin.,8,Weight in kilograms,14308,14308,3179,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,752,Sweden,SWE,1001,Wheat and meslin.,8,Weight in kilograms,81166,81166,86175,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,757,Switzerland,CHE,1001,Wheat and meslin.,8,Weight in kilograms,24420,24420,19893,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,757,Switzerland,CHE,1001,Wheat and meslin.,8,Weight in kilograms,11441048,11441048,8096291,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,760,Syria,SYR,1001,Wheat and meslin.,8,Weight in kilograms,985200,985200,654457,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,760,Syria,SYR,1001,Wheat and meslin.,8,Weight in kilograms,234130,234130,130626,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,788,Tunisia,TUN,1001,Wheat and meslin.,8,Weight in kilograms,218670900,218670900,130998713,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,26524600,26524600,13291157,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,804,Ukraine,UKR,1001,Wheat and meslin.,8,Weight in kilograms,356694114,356694114,97580168,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,826,United Kingdom,GBR,1001,Wheat and meslin.,8,Weight in kilograms,26918880,26918880,9417699,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,826,United Kingdom,GBR,1001,Wheat and meslin.,8,Weight in kilograms,15894036,15894036,7922736,0
H3,2008,2008,2008,4,0,1,Import,381,Italy,ITA,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,511922609,511922609,252438524,0
H3,2008,2008,2008,4,0,2,Export,381,Italy,ITA,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,4615081,4615081,2713152,0
H3,2008,2008,2008,4,0,1,Import,384,Côte d'Ivoire,CIV,32,Argentina,ARG,1001,Wheat and meslin.,8,Weight in kilograms,18911000,18911000,8429980,0
H3,2008,2008,2008,4,0,1,Import,384,Côte d'Ivoire,CIV,124,Canada,CAN,1001,Wheat and meslin.,8,Weight in kilograms,9910000,9910000,5319077,0
H3,2008,2008,2008,4,0,1,Import,384,Côte d'Ivoire,CIV,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,208569650,208569650,87607628,0
H3,2008,2008,2008,4,0,1,Import,384,Côte d'Ivoire,CIV,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,7496000,7496000,4504836,0
H3,2008,2008,2008,4,0,1,Import,384,Côte d'Ivoire,CIV,422,Lebanon,LBN,1001,Wheat and meslin.,8,Weight in kilograms,4902,4902,8534,0
H3,2008,2008,2008,4,0,2,Export,388,Jamaica,JAM,136,Cayman Isds,CYM,1001,Wheat and meslin.,8,Weight in kilograms,80,80,1226,0
H3,2008,2008,2008,4,0,1,Import,388,Jamaica,JAM,826,United Kingdom,GBR,1001,Wheat and meslin.,8,Weight in kilograms,0,0,224,0
H3,2008,2008,2008,4,0,1,Import,388,Jamaica,JAM,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,179598598,179598598,78226366,0
H3,2008,2008,2008,4,0,1,Import,392,Japan,JPN,36,Australia,AUS,1001,Wheat and meslin.,8,Weight in kilograms,932664992,932664992,509181173,0
H3,2008,2008,2008,4,0,1,Import,392,Japan,JPN,124,Canada,CAN,1001,Wheat and meslin.,8,Weight in kilograms,1180783984,1180783984,775236461,0
H3,2008,2008,2008,4,0,1,Import,392,Japan,JPN,156,China,CHN,1001,Wheat and meslin.,8,Weight in kilograms,5316000,5316000,2411819,0
H3,2008,2008,2008,4,0,2,Export,392,Japan,JPN,156,China,CHN,1001,Wheat and meslin.,8,Weight in kilograms,9000,9000,12403,0
H3,2008,2008,2008,4,0,1,Import,392,Japan,JPN,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,3650000,3650000,3153185,0
H3,2008,2008,2008,4,0,1,Import,392,Japan,JPN,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,30000,30000,34227,0
H3,2008,2008,2008,4,0,1,Import,392,Japan,JPN,381,Italy,ITA,1001,Wheat and meslin.,8,Weight in kilograms,9041,9041,5022,6
H3,2008,2008,2008,4,0,1,Import,392,Japan,JPN,398,Kazakhstan,KAZ,1001,Wheat and meslin.,8,Weight in kilograms,1000,1000,7417,0
H3,2008,2008,2008,4,0,2,Export,392,Japan,JPN,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,1000,1000,1968,0
H3,2008,2008,2008,4,0,2,Export,392,Japan,JPN,702,Singapore,SGP,1001,Wheat and meslin.,8,Weight in kilograms,1000,1000,7340,0
H3,2008,2008,2008,4,0,1,Import,392,Japan,JPN,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,3658265056,3658265056,1987238775,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,32,Argentina,ARG,1001,Wheat and meslin.,8,Weight in kilograms,94280,94280,54000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,40,Austria,AUT,1001,Wheat and meslin.,8,Weight in kilograms,12107696,12107696,1953000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,56,Belgium,BEL,1001,Wheat and meslin.,8,Weight in kilograms,6880,6880,2000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,92,Br. Virgin Isds,VGB,1001,Wheat and meslin.,8,Weight in kilograms,2935240,2935240,534000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,124,Canada,CAN,1001,Wheat and meslin.,8,Weight in kilograms,1687949,1687949,425000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,208,Denmark,DNK,1001,Wheat and meslin.,8,Weight in kilograms,7939000,7939000,1264000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,17456936,17456936,4538000,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,13394,13394,4000,6
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,268,Georgia,GEO,1001,Wheat and meslin.,8,Weight in kilograms,207609,207609,62000,6
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,97140624,97140624,19674000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,300,Greece,GRC,1001,Wheat and meslin.,8,Weight in kilograms,44700,44700,25000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,348,Hungary,HUN,1001,Wheat and meslin.,8,Weight in kilograms,95956740,95956740,20356000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,381,Italy,ITA,1001,Wheat and meslin.,8,Weight in kilograms,840435,840435,573000,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,400,Jordan,JOR,1001,Wheat and meslin.,8,Weight in kilograms,9516521,9516521,2842000,6
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,430,Liberia,LBR,1001,Wheat and meslin.,8,Weight in kilograms,6000000,6000000,964000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,470,Malta,MLT,1001,Wheat and meslin.,8,Weight in kilograms,11977870,11977870,3013000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,498,Rep. of Moldova,MDA,1001,Wheat and meslin.,8,Weight in kilograms,3601000,3601000,541000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,528,Netherlands,NLD,1001,Wheat and meslin.,8,Weight in kilograms,397282224,397282224,82852000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,591,Panama,PAN,1001,Wheat and meslin.,8,Weight in kilograms,4604360,4604360,731000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,702,Singapore,SGP,1001,Wheat and meslin.,8,Weight in kilograms,9657151,9657151,1442000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,757,Switzerland,CHE,1001,Wheat and meslin.,8,Weight in kilograms,724214496,724214496,132940000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,11749800,11749800,2558000,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,33485,33485,10000,6
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,804,Ukraine,UKR,1001,Wheat and meslin.,8,Weight in kilograms,1200000,1200000,190000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,826,United Kingdom,GBR,1001,Wheat and meslin.,8,Weight in kilograms,73842200,73842200,13637000,0
H3,2009,2009,2009,4,0,1,Import,376,Israel,ISR,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,330858020,330858020,87817000,0
H3,2009,2009,2009,4,0,2,Export,376,Israel,ISR,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,2520,2520,4000,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,8,Albania,ALB,1001,Wheat and meslin.,8,Weight in kilograms,4767980,4767980,1389149,0
H3,2009,2009,2009,4,0,2,Export,381,Italy,ITA,12,Algeria,DZA,1001,Wheat and meslin.,8,Weight in kilograms,32225000,32225000,9706278,0
H3,2009,2009,2009,4,0,1,Import,381,Italy,ITA,32,Argentina,ARG,1001,Wheat and meslin.,8,Weight in kilograms,150880,150880,90067,0
